tid,text,datetime,lang,location,place,source,retweeted,user,q_text
1190746516761300992,Should exceptional performers be rewarded the same as underachievers? ➤ https://t.co/igPXPTqwQk | By Frank Sonnenberg|  #B…,2019-11-02 21:44:27,en,"St.Petersburg, Russia",,"""http://twitter.com/download/iphone""",2,vlenxx,#workplace
1190743385214197761,Bad bosses happen to even the best employees. But you don't have to be stuck with a job where you're treated badly.:https://t.co/qcFuSgJ2Li #career #careeradvice #workplace,2019-11-02 21:32:00,en,"Seattle, Washington",,"""https://sproutsocial.com""",0,payscale,#workplace
1190742956447354883,"During #GartnerDWS, guest speaker @EddieObeng spoke about how #workplace is a mindset, not a place. This speaks to our mission to make #meetings work, wherever you are. https://t.co/kUA4G9DbbQ https://t.co/fEAeKTnrjz",2019-11-02 21:30:18,en,Silicon Valley & beyond,,"""https://buffer.com""",0,BlueJeansNet,#workplace
1190742935014379526,Should exceptional performers be rewarded the same as underachievers? ➤ https://t.co/igPXPTqwQk | By Frank Sonnenberg|  #Business #workplace,2019-11-02 21:30:13,en,New York Metropolitan Area,,"""https://www.socialjukebox.com""",2,FSonnenberg,#workplace
1190739694583189504,Nature finds a home in this modern office space. #workplace #style  https://t.co/6hKCTAriyg https://t.co/DglZVBzkV5,2019-11-02 21:17:20,en,"Delray Beach, Florida",,"""https://www.circlepix.com/""",0,EllenSchwartzRE,#workplace
1190739101437304833,"Preventing #WorkplaceViolence doesn't have to be difficult. This on-demand webinar offers tips from #security experts to help you protect your #workplace.
https://t.co/DifYjRJvZm",2019-11-02 21:14:59,en,"St Louis, MO & Oak Creek, WI",,"""http://www.hubspot.com/""",0,OmnigoSoftware,#workplace
1190738363810230275,"#abgoode #Romance 

clueless college professor

https://t.co/LC4Ofa89K3

college romance #Romance workplace affair #workpl…",2019-11-02 21:12:03,en,"Alpha Centauri, NY",,"""https://mobile.twitter.com""",2,WildPersonCloud,#workplace
1190737860929961984,Feeling stressed and overworked are common and justifiable emotions but do not justify aggressive and disrespectful conduct towards those around us. We're responsible for our behaviour on good days &amp; bad. #Respectful #Workplace,2019-11-02 21:10:03,en,"Victoria, British Columbia",,"""https://www.hootsuite.com""",0,MarliRusen,#workplace
1190737348729946114,5 Tricks to Stay Calm and Perform Under Extreme Pressure via @inc #workplace #stress https://t.co/RiWduY1AqQ,2019-11-02 21:08:01,en,London,,"""https://sproutsocial.com""",0,docrkovach,#workplace
1190736747673600008,‘Well-being and Mental Health in the Workplace’ . Co Authors-Gill Hasson and Donna Butler . PRE ORDER- https://t.co/erFD…,2019-11-02 21:05:38,en,"Brighton, England",,"""http://twitter.com/download/android""",3,PhilipRankin,#workplace
1190735469451075584,"Apply for one of our open Human Resources positions today! Click below:

https://t.co/Vf0eTolN6v

#hr #hrjobs #humanresources #jobs #hiring #careers #staffing #workplace #employment #recruiting #arlingtonjobs #arlingtonhr #arlingtonspirit https://t.co/hd82iAkhO4",2019-11-02 21:00:33,en,Chicago,,"""https://www.hootsuite.com""",0,ArlingtonHR,#workplace
1190735463876837379,"Apply for one of our open accounting &amp; finance positions today! Click below:

https://t.co/rENsrrMcvY

#accounting #accountant #finance #jobs #hiring #careers #staffing #workplace #employment #recruiting #caseyjobs #caseyspirit https://t.co/OcFXed8Mbe",2019-11-02 21:00:32,en,"Rolling Meadows, IL",,"""https://www.hootsuite.com""",0,CaseyResources,#workplace
1190735331244544002,"Apply for one of our open Human Resources positions today! Click below:
https://t.co/pA8D3SB4W5
#hr #hrjobs #humanresources #jobs #hiring #careers #staffing #workplace #employment #recruiting #arlingtonjobs #arlingtonhr #arlingtonspirit https://t.co/h56bao9RhA",2019-11-02 21:00:00,en,"Chicago, IL",,"""https://about.twitter.com/products/tweetdeck""",0,PattyCasey,#workplace
1190735330334236672,"Apply for one of our open accounting &amp; finance positions today! Click below:
https://t.co/X7wRBQmBU5
#accounting #accountant #finance #jobs #hiring #careers #staffing #workplace #employment #recruiting #caseyjobs #caseyspirit https://t.co/VJ3RRuEfNC",2019-11-02 21:00:00,en,"Chicago, IL",,"""https://about.twitter.com/products/tweetdeck""",0,PattyCasey,#workplace
1190723420847251456,"▶️ Tʜᴇ 7-ᴅᴀʏ ɢᴜɪᴅᴇ ᴛᴏ ɪᴍᴘʀᴏᴠɪɴɢ ʏᴏᴜʀ #sᴏᴄɪᴀʟɪɴᴛᴇʟʟɪɢᴇɴᴄᴇ
Find out more about some practices to improve the ability to unders…",2019-11-02 20:12:40,en,Project Manager Sissa Medialab,,"""http://twitter.com/download/android""",3,DStanculescu,#workplace
1190722688588730368,Essential to invest in employee health and wellbeing. Especially in our health services. Prevention is better than (at…,2019-11-02 20:09:46,en,"Sydney, New South Wales",,"""http://twitter.com/download/iphone""",1,elizab_phd_usyd,#workplace
1190718227707518978,"Workplace Tech: Death by 1,000 Apps? - https://t.co/cDwwowtHpq #apps #applications #IT #workplace https://t.co/AdeX0wyvwB",2019-11-02 19:52:02,en,"Atlanta, GA",,"""https://buffer.com""",0,Lance_Edelman,#workplace
1190717555360620548,"#Cynthiasteffe Maya Shirt Dress Size 12 https://t.co/PIYsuBFl3N

#Fashion
#summer
#dress 
#work
#workplace https://t.co/g0j…",2019-11-02 19:49:22,en,"Bulgaria, Europe",,"""https://mobile.twitter.com""",63,SeacraftArt,#workplace
1190717468509118465,"Lack Of Trust Can Make Workplaces Sick And Dysfunctional 
https://t.co/p65Ozl7w3p

#trust #workplace #business https://t.co/8Osqp5459z",2019-11-02 19:49:01,en,"Fort Myers, FL",,"""https://socialbee.io/""",0,WayneMCrane1,#workplace
1190717367338143745,😊#Love your #work  #workplace #Its time to click...🙋 https://t.co/eltyKmGgkV,2019-11-02 19:48:37,en,Pb29   ਮੰਦਰਾ wala,,"""http://twitter.com/download/iphone""",15,harmangill8711,#workplace
1190717059518357507,"While your investigation process for psychological hazards and injuries will not be exactly the same as the one you use to investigate physical ones, there are many similarities: https://t.co/ViNs20vkWN #humanresources #workplace",2019-11-02 19:47:24,en,"Calgary, Alberta, Canada",,"""https://panel.socialpilot.co/""",0,ActivateHR_ca,#workplace
1190716551114215425,Review Tour + Review: Hard Chrome by Vanessa North (@byVanessaNorth) Material provided by @anoveltakepr. #enemiestolovers…,2019-11-02 19:45:22,en,"NYC, NY",,"""https://mobile.twitter.com""",2,ANovelTakePR,#workplace
1190715964393955330,We spend most of our time at #work so its just as important to be eco-friendly in the #workplace as it is at home. Both empl…,2019-11-02 19:43:03,en,"Chelmsford, East",,"""http://twitter.com/download/android""",3,climate_sarah,#workplace
1190715302415392768,"#Signs Your #Workplace is #Toxic (and #how to #fix it)! 

https://t.co/t0HIcZEQj4",2019-11-02 19:40:25,en,"Bklyn, NY; Miami, FL; Los Angeles, CA",United States,"""http://twitter.com/download/iphone""",0,LearnLivLuvLife,#workplace
1190715218533507074,"Soft Skills in #VirtualReality: Creating an Inclusive #Workplace with Dan Schneider, VR Evangelist at @HP and Jeff Meador #VRARGS 

Sat, Nov 2 12:15 - 12:45pm
MAINSTAGE Panel https://t.co/FL1u0Ztmp8",2019-11-02 19:40:05,en,"Vancouver, British Columbia",,"""https://mobile.twitter.com""",0,VRARASummit,#workplace
1190715205832990720,"Promoting a healthy lifestyle at work enhances positivity in the workplace.

It's important to keep a few things in mind:

✔️ Reinforce healthy eating 🥗
✔️ Encourage physical fitness 🏃
✔️ Take a 15-minute Walk Together!https://t.co/pv2JvUsbnR

#health #wellness #workplace https://t.co/kmRIiw1I8X",2019-11-02 19:40:02,en,"San Antonio, TX",,"""https://buffer.com""",0,MichaelsHealth,#workplace
1190714927838830593,"#Signs Your #Workplace is #Toxic (and #how to #fix it)! 

https://t.co/Raep5fHkXi https://t.co/zfKC3vBfif",2019-11-02 19:38:55,en,"W 14 St, 2nd Fl, New York, NY",,"""http://twitter.com/download/iphone""",0,GOALSINC718,#workplace
1190714296914853888,"#bsting #kobo @kobo 

workplace escapades

https://t.co/HpC4LZYfy5

in love with the boss' married daughter #lawyers 

la…",2019-11-02 19:36:25,en,"Alpha Centauri, NY",,"""https://mobile.twitter.com""",4,WildPersonCloud,#workplace
1190713108949417984,"Congratulations to the winners of Quiz 4. 
We will get in touch with you for further process.

#contest
#Mallcom 
#aplus…",2019-11-02 19:31:42,en,,,"""http://twitter.com/download/android""",7,SanjayJ45449140,#workplace
1190712693533097984,You asked for more ... but things didn't work out the way you planned. Never fear. You can fix that salary negotiation mistake. : https://t.co/RgLPJwO6em #career #careeradvice #workplace #productivity,2019-11-02 19:30:03,en,"Seattle, Washington",,"""https://sproutsocial.com""",1,payscale,#workplace
1190712127339847681,"Let’s get the word out about I-O psychology, and why it’s so important to the world of work! Please help us with this initi…",2019-11-02 19:27:48,en,"Global from Atlanta, GA",,"""http://twitter.com/download/android""",26,danielrussellHR,#workplace
1190711865766293506,"#Signs Your #Workplace is #Toxic (an #how to #fix it)!

https://t.co/uJHagdv37G https://t.co/9lKX9KkN5w",2019-11-02 19:26:45,en,"New York, NY",,"""https://mobile.twitter.com""",0,PosterGirlMPRM,#workplace
1190710822953193474,Don’t deliberately sabotage the impact of your words and professional presence.  Don’t deliberately undermine your credibility by saying this... https://t.co/LiSwOZzaHp #communication #workculture #workplace,2019-11-02 19:22:37,en,,,"""https://panel.socialpilot.co/""",0,mergespeaks,#workplace
1190709990174052352,"Get the #victory over #workplace drama again, and again, and again!

https://t.co/SvDhCQ3YIv

#workplacedrama 
#survivingworkplacedrama
#workplacesurvival https://t.co/mg1G5BcgAQ",2019-11-02 19:19:18,en,"Memphis, TN",,"""http://instagram.com""",0,DSBLifeSolution,#workplace
1190709411569963009,Do you self-sabotage at work? It’s easier to get in your own way than you might think.: https://t.co/SumQ1q5rq0 #career #careeradvice #workplace #productivity,2019-11-02 19:17:00,en,"Seattle, Washington",,"""https://sproutsocial.com""",0,payscale,#workplace
1190709172964331522,#HowWouldYou strategize career transitions? #workplace #planning https://t.co/AB4GV78vEQ,2019-11-02 19:16:03,en,U.S.,,"""http://app.viraltag.com""",0,MindBrainFM,#workplace
1190708870966128641,"THESE 10 BAD HABITS ARE STANDING IN THE WAY OF YOUR SUCCESS.

CLICK TO READ ARTICLE: https://t.co/5OmuOJEUfn

#Success #Ful…",2019-11-02 19:14:51,en,askftq@gmail.com,,"""Http://wisdomfighters.blogspot.com""",1,TheSuccessTm,#workplace
1190708415762485249,"THESE 10 BAD HABITS ARE STANDING IN THE WAY OF YOUR SUCCESS.

CLICK TO READ ARTICLE: https://t.co/5OmuOJEUfn

#Success #Fulfillment #Happiness #Careers #Workplace #Productivity #CareerCoaching #CareerCounseling https://t.co/0wHf8tbH00",2019-11-02 19:13:03,en,Delaware,,"""https://buffer.com""",1,KnowGuides,#workplace
1190707521700405248,"How to Make #AR, #VR, and #MR a Part of Your Digital #Workplace - by @sandralupanava https://t.co/cIkRmBkiUC https://t.co/Lni…",2019-11-02 19:09:30,en,"New York, NY",,"""https://bot.black""",1,Grigortw,#workplace
1190707405988007937,"How to Make #AR, #VR, and #MR a Part of Your Digital #Workplace - by @sandralupanava https://t.co/cIkRmBkiUC https://t.co/LniIIELhdN",2019-11-02 19:09:02,en,Global,,"""http://meetedgar.com""",1,Datafloq,#workplace
1190707102836232194,"You're invited! This program is valid for 1 PDC for the SHRM-CP® or SHRM-SCP®. 

https://t.co/tfZ6dP695r

Your Employees Hate Your Performance Review: What to do about it

Sponsored by Summit Insurance Services. 

#humanresources #hr #workplace #skills #performance #appraisal",2019-11-02 19:07:50,en,"Frederick, MD",,"""https://mobile.twitter.com""",0,ahaddaway,#workplace
1190706820177727488,"HR #Tech Solutions For Forward-Thinking, Tech-Savvy Businesses

#Workplace #Employees #Business

https://t.co/YXxDRRWHfS",2019-11-02 19:06:42,en,,,"""https://sandbox.bartday.com""",10,DungeonInn,#workplace
1190706144442011654,"Prioritizing Your Personal Values To Find Balance At Home And Work 

https://t.co/AQGOUBMRYh

#workplace #work #balance https://t.co/Tiog5nwI7F",2019-11-02 19:04:01,en,"Fishers, IN",,"""https://socialbee.io/""",0,SelinaStoller,#workplace
1190705913533026304,The Optimal Workplace Environment: Bridging Provider Work Life and Well-being https://t.co/8UcSx3gcJH #WorkplaceWellness…,2019-11-02 19:03:06,en,"Bakoteh, The Gambia",,"""https://mobile.twitter.com""",1,BahSerign,#workplace
1190705134839439366,"To tackle #loneliness at the #workplace, #businesses want to develop 3 key #networks. Know them here 👇 https://t.co/71I1Lc9fO0 #PwCBlog #Blog1Min https://t.co/92jiH1bTeN",2019-11-02 19:00:01,en,Luxembourg,,"""https://about.twitter.com/products/tweetdeck""",0,PwC_Luxembourg,#workplace
1190705130678706176,"Is your #workplace flexible? A rigid workplace will crack and break under stress and pressure. A flexible office will bend, but not break. As the workforce becomes more flexible, so too must the workplace. (via @allwork_space) https://t.co/qrVahkAtZl",2019-11-02 19:00:00,en,"Mountain View, CA",,"""http://www.hubspot.com/""",0,SpaceIQ1,#workplace
1190701728754065413,"Feeling burned out from your job? Read this piece about how burnout can lead to behaviors that further deplete us, at l…",2019-11-02 18:46:28,en,,,"""http://twitter.com/download/iphone""",3,rebecca_toporek,#workplace
1190701244848848897,".
Dawn of Middle Management

#employeeengagement #corporate #workplace #management #leadership #coaching #talentmanagement #productivity #ceo #innovation #entrepreneur #entrepreneurship #publicrelations #marketing #advertising #socialmedia #content #contentmarketing #ecommerce https://t.co/wD3UXx4wSD",2019-11-02 18:44:33,en,Los Angeles,,"""https://mobile.twitter.com""",0,GregoryMancuso,#workplace
1190695783055679488,"So who is willing to stand with me?? Who is not afraid to stand up for whats right?? If I have to, I will stand alone!…",2019-11-02 18:22:51,en,,,"""https://mobile.twitter.com""",3,ProudDemocract,#workplace
1190695008296267777,"@Mallcom_India @AplusATradeFair 👉 (D) A+A app

#ContestAlert 
@AplusATradeFair
 
#Mallcom
#aplusa
#ppe
#safety
#exhibition
#manufacturer
#workplace
#Düsseldorf
#MesseDüsseldorf

Join @JuiDutta08
@nandinidey20
@chilled_Sup",2019-11-02 18:19:46,en,"Bengaluru, India",,"""http://twitter.com/download/android""",0,sombangalore,#workplace
1190694791547441159,"We revisit a fan favorite -- ""What It Takes to Create the Best Place to Work""  #GrowthIgniters Radio Fan Favorite -  https://t.co/9tT1xnxqPk via @ConstantContact
#podcast #workplace https://t.co/jWsytWqTND",2019-11-02 18:18:55,en,"Glen Rock, NJ, USA",,"""https://www.hootsuite.com""",0,PamelaSHarper,#workplace
1190694236359942144,Essential to invest in employee health and wellbeing. Especially in our health services. Prevention is better than (attempt at) cure. #workplace #wellbeing  @SWBNUH @stephknowles3 https://t.co/3zbuZHnSzD,2019-11-02 18:16:42,en,University of Nottingham,,"""https://mobile.twitter.com""",1,hollyblakenotts,#workplace
1190693098151563264,KINDLE DEAL: @DrGaryChapman &amp; Paul White - The 5 Languages of Appreciation in the Workplace: Empowering Organizations by Encouraging People https://t.co/cbFa9Vv3dS #ad #fivelovelanguages #5lovelanguages #workplace #organizations @MoodyPublishers,2019-11-02 18:12:11,en,,,"""https://mobile.twitter.com""",0,gospelebooks,#workplace
1190691820931616768,"There are delicate #social challenges in the #workplace. It's very important to slow down, take a deep breath, and handle…",2019-11-02 18:07:06,en,Berlin Moabit,,"""https://mobile.twitter.com""",1,America81478597,#workplace
1190690178005917696,"There are delicate #social challenges in the #workplace. It's very important to slow down, take a deep breath, and handle these issues on a case by case basis.
https://t.co/XYEFNLW1pN",2019-11-02 18:00:35,en,,,"""https://www.hootsuite.com""",1,thebillhiggs,#workplace
1190690171156619266,#NYC #Psychotherapy Blog: #Coping With #Workplace #Stress: 5 Things You Can Do to Reduce Your Stress at #Work https://t.co/dcOyt8Uhp0 https://t.co/An6GhRBjAu,2019-11-02 18:00:33,en,NYC,,"""https://buffer.com""",0,J_Ferraro_LCSW,#workplace
